timestamp,gps(latitude),gps(longitude),gps(altitude),speed(m/s)
1633438120,4.880659331,-1.759203418,9.295708259,5.401373881
1633438120,4.880659331,-1.759203418,9.295708259,5.401373881
1633438120,4.880659331,-1.759203418,9.295708259,5.401373881
1633438120,4.880659331,-1.759203418,9.295708259,5.401373881
1633438120,4.880736979,-1.75918538,10.28584758,6.978320089
1633438120,4.880736979,-1.75918538,10.28584758,6.978320089
1633438120,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880736979,-1.75918538,10.28584758,6.978320089
1633438121,4.880817604,-1.759153154,10.33114237,8.271940408
1633438121,4.880817604,-1.759153154,10.33114237,8.271940408
1633438121,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880817604,-1.759153154,10.33114237,8.271940408
1633438122,4.880889525,-1.759138548,11.01439578,8.554310999
1633438122,4.880889525,-1.759138548,11.01439578,8.554310999
1633438122,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880889525,-1.759138548,11.01439578,8.554310999
1633438123,4.880958844,-1.759127061,11.75945639,8.399987624
1633438123,4.880958844,-1.759127061,11.75945639,8.399987624
1633438123,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.880958844,-1.759127061,11.75945639,8.399987624
1633438124,4.881032728,-1.759111278,12.03287312,8.349190443
1633438124,4.881032728,-1.759111278,12.03287312,8.349190443
1633438124,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881032728,-1.759111278,12.03287312,8.349190443
1633438125,4.881114381,-1.75909009,12.70133281,8.635425574
1633438125,4.881114381,-1.75909009,12.70133281,8.635425574
1633438125,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881114381,-1.75909009,12.70133281,8.635425574
1633438126,4.881204353,-1.759067423,13.04414697,9.097504572
1633438126,4.881204353,-1.759067423,13.04414697,9.097504572
1633438126,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881204353,-1.759067423,13.04414697,9.097504572
1633438127,4.881291141,-1.759046877,14.2216975,9.342344241
1633438127,4.881291141,-1.759046877,14.2216975,9.342344241
1633438127,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
1633438128,4.881291141,-1.759046877,14.2216975,9.342344241
